Function,Subsystem,NCBI GI,locus,System,Category
Muramoyltetrapeptide carboxypeptidase (EC 3.4.17.13),<br>Murein Hydrolases; <br>Recycling of Peptidoglycan Amino Acids; Metallocarboxypeptidases (EC 3.4.17.-); Protein degradation, , ,Cell Wall and Capsule - no subcategory; Protein degradation,Cell Wall and Capsule; Protein Metabolism
Methionyl-tRNA synthetase (EC 6.1.1.10),"tRNA aminoacylation, Met", , ,Protein biosynthesis,Protein Metabolism
"Hydrolase, haloacid delahogenase-like family",- none -, , ,none,none
putative acetyltransferase,- none -, , ,none,none
"Deacetylases, including yeast histone deacetylase and acetoin utilization protein",- none -, , ,none,none
ATP-dependent DNA helicase RecQ,"DNA helicase; DNA repair, bacterial RecFOR pathway", , ,DNA Metabolism - no subcategory; DNA repair,DNA Metabolism
Single-stranded DNA-binding protein,"DNA repair, bacterial; <br>DNA repair, bacterial RecFOR pathway", , ,DNA repair,DNA Metabolism
Putative metal-dependent hydrolase YfiT,- none -, , ,none,none
Nucleoside-diphosphate-sugar epimerases,CBSS-296591.1.peg.2330, , ,none,none
"Peptidase, M13 family",Protein degradation, , ,Protein degradation,Protein Metabolism
"Glycosyl hydrolase, BNR repeat precursor",- none -, , ,none,none
"Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, thiol-disulfide reductase involved in Cu(I) insertion into CoxII Cu(A) center",Cytochrome, , ,Respiration - no subcategory,Respiration
Ferrous iron transporter-associated protein FeoA,none, , ,Membrane Transport - no subcategory,Membrane Transport
Ferrous iron transporter FeoB,none, , ,Membrane Transport - no subcategory,Membrane Transport
Manganese transport protein MntH,none, , ,Membrane Transport - no subcategory,Membrane Transport
Mn-dependent transcriptional regulator MntR,none, , ,RNA processing and modification,RNA Metabolism
TonB-dependent receptor; Outer membrane receptor for ferrienterochelin and colicins,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51),- none -, , ,none,none
"Probable acyl-ACP desaturase, Stearoyl-ACP desaturase (EC 1.14.19.2)",- none -, , ,none,none
HD domain protein,- none -, , ,none,none
NADP-specific glutamate dehydrogenase (EC 1.4.1.4),"Arginine and Ornithine Degradation; <br>Glutamate dehydrogenases; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Proline Synthesis", , ,"Arginine; Glutamine, glutamate, aspartate, asparagine; Glutamine, glutamate, aspartate, asparagine; Proline and 4-hydroxyproline; ammonia assimilation; ammonia assimilation; urea cycle, polyamines",Amino Acids and Derivatives
Enoyl-CoA hydratase (EC 4.2.1.17),Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Isoleucine degradation; <br>Valine degradation, , ,Branched-chain amino acids; Fermentation,Amino Acids and Derivatives; Carbohydrates
Nitrogen regulation protein NtrY (EC 2.7.3.-),- none -, , ,none,none
"Protoporphyrinogen IX oxidase, novel form, HemJ (EC 1.3.-.-)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Glutamyl-tRNA reductase (EC 1.2.1.70),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Porphobilinogen deaminase (EC 2.5.1.61),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Uroporphyrinogen-III synthase in Bacteroidetes, divergent, putative (EC 4.2.1.75)",- none -, , ,none,none
Uroporphyrinogen III decarboxylase (EC 4.1.1.37),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Porphobilinogen synthase (EC 4.2.1.24),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Cytochrome c552,Cytochrome; Soluble cytochromes and functionally related electron carriers, , ,Respiration - no subcategory,Respiration
"Transcriptional regulator, Xre family",none, , ,RNA processing and modification,RNA Metabolism
Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63),"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
Polysaccharide biosynthesis protein WlaX,Polysaccharide biosynthesis, , ,Polysaccharides,Carbohydrates
Gate supefamily SpmA/SpmB domains protein,- none -, , ,none,none
Fumarate hydratase class I (EC 4.2.1.2),- none -, , ,none,none
23S rRNA (cytosine(1962)-C(5))-methyltransferase (EC 2.1.1.191),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5),Catechol branch of beta-ketoadipate pathway, , ,Metabolism of central aromatic intermediates,Metabolism of Aromatic Compounds
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5),Catechol branch of beta-ketoadipate pathway, , ,Metabolism of central aromatic intermediates,Metabolism of Aromatic Compounds
Monofunctional biosynthetic peptidoglycan transglycosylase,- none -, , ,none,none
GldH,- none -, , ,none,none
Stage 0 sporulation protein YaaT,- none -, , ,none,none
"U32 family peptidase BT3072, annotated as collagenase",Protein degradation, , ,Protein degradation,Protein Metabolism
"Rhodanese domain protein, Enterobacterial subgroup, YceA homolog",Single-Rhodanese-domain proteins, , ,Plant-Prokaryote DOE project,Miscellaneous
RecA protein,"DNA repair, bacterial; <br>DNA repair, bacterial RecFOR pathway; <br>DNA repair system including RecA, MutS and a hypothetical protein; <br>RecA and RecX", , ,DNA repair,DNA Metabolism
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51),- none -, , ,none,none
Tryptophanyl-tRNA synthetase (EC 6.1.1.2),"tRNA aminoacylation, Trp", , ,Protein biosynthesis,Protein Metabolism
Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake,CBSS-272943.3.peg.1367, , ,none,none
Acyl-CoA hydrolase (EC 3.1.2.20),- none -, , ,none,none
Murein hydrolase activator EnvC,- none -, , ,none,none
TPR domain protein,- none -, , ,none,none
Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24),Rhamnose containing glycans; <br>dTDP-rhamnose synthesis, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
Deoxyuridine 5&#39;-triphosphate nucleotidohydrolase (EC 3.6.1.23),Housecleaning nucleoside triphosphate pyrophosphatases; <br>Nudix proteins (nucleoside triphosphate hydrolases), , ,Detoxification,Nucleosides and Nucleotides
Polysaccharide biosynthesis protein,Polysaccharide biosynthesis, , ,Polysaccharides,Carbohydrates
Prolyl endopeptidase (EC 3.4.21.26),Protein degradation; Serine endopeptidase (EC 3.4.21.-), , ,Protein degradation,Protein Metabolism
ATP synthase gamma chain (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase alpha chain (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase delta chain (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase F0 sector subunit b (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase F0 sector subunit c (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase F0 sector subunit a (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
Adenylate cyclase (EC 4.6.1.1),cAMP signaling in bacteria, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
ATP synthase protein I,F0F1-type ATP synthase, , ,ATP synthases,Respiration
Polymer-forming bactofilin,- none -, , ,none,none
TPR domain protein,- none -, , ,none,none
Flavodoxin reductases (ferredoxin-NADPH reductases) family 1,Anaerobic respiratory reductases, , ,Electron accepting reactions,Respiration
ADP-heptose:LPS heptosyltransferase,- none -, , ,none,none
Uracil phosphoribosyltransferase (EC 2.4.2.9),pyrimidine conversions, , ,Pyrimidines,Nucleosides and Nucleotides
Uncharacterized integral membrane protein,- none -, , ,none,none
Phosphoribosylamine--glycine ligase (EC 6.3.4.13),De Novo Purine Biosynthesis, , ,Purines,Nucleosides and Nucleotides
Coenzyme F390 synthetase,- none -, , ,none,none
UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14),CMP-N-acetylneuraminate Biosynthesis, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
Glycosyltransferase,- none -, , ,none,none
UDP-glucuronate decarboxylase (EC 4.1.1.35),- none -, , ,none,none
"GDP-mannose 4,6-dehydratase (EC 4.2.1.47)",- none -, , ,none,none
GDP-L-fucose synthetase (EC 1.1.1.271),- none -, , ,none,none
O-antigen flippase Wzx,Capsular Polysaccharides Biosynthesis and Assembly, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
"Glycosyl transferase, family 2",- none -, , ,none,none
type 12 methyltransferase,- none -, , ,none,none
Permease of the drug/metabolite transporter (DMT) superfamily,none, , ,Membrane Transport - no subcategory,Membrane Transport
Glycosyltransferase,- none -, , ,none,none
"Glycosyl transferase, group 1",- none -, , ,none,none
dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133),Rhamnose containing glycans; <br>dTDP-rhamnose synthesis, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
"dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13)",Rhamnose containing glycans; <br>dTDP-rhamnose synthesis, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24),Rhamnose containing glycans; <br>dTDP-rhamnose synthesis, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
"dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)",CBSS-296591.1.peg.2330; <br>Rhamnose containing glycans; <br>dTDP-rhamnose synthesis, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
putative auxin-regulated protein,- none -, , ,none,none
unknown,- none -, , ,none,none
Lipoprotein NlpD precursor,- none -, , ,none,none
Twin-arginine translocation protein TatA,Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related; <br>Twin-arginine translocation system, , ,Protein translocation across cytoplasmic membrane,Membrane Transport
Transcription accessory protein (S1 RNA-binding domain),Cell division-ribosomal stress proteins cluster; <br>Transcription factors bacterial, , ,Transcription,RNA Metabolism
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Putative inner membrane protein,- none -, , ,none,none
Pyruvate carboxylase (EC 6.4.1.1),- none -, , ,none,none
Cobalt/zinc/cadmium resistance protein CzcD,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Ribose-5-phosphate isomerase B (EC 5.3.1.6),- none -, , ,none,none
3&#39;-to-5&#39; exoribonuclease RNase R,"RNA processing and degradation, bacterial", , ,RNA processing and modification,RNA Metabolism
Dihydroneopterin aldolase (EC 4.1.2.25),Folate Biosynthesis; <br>Folate biosynthesis cluster, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Glutaminyl-tRNA synthetase (EC 6.1.1.18),"tRNA aminoacylation, Glu and Gln", , ,Protein biosynthesis,Protein Metabolism
Protein QmcA (possibly involved in integral membrane quality control),- none -, , ,none,none
Glutamyl-tRNA synthetase (EC 6.1.1.17),"Heme and Siroheme Biosynthesis; <br>tRNA aminoacylation, Glu and Gln", , ,Protein biosynthesis; Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Protein Metabolism"
"liver stage antigen, putative",- none -, , ,none,none
"Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly",CBSS-56780.10.peg.1536; <br>Glycyl-tRNA synthetase containing cluster, , ,none,none
tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmG,RNA methylation, , ,RNA processing and modification,RNA Metabolism
SAM-dependent methyltransferase BT3209,- none -, , ,none,none
Outer membrane protein H precursor,Periplasmic Stress Response, , ,Periplasmic Stress,Stress Response
Related to 5&#39; to 3&#39; DNA helicase,DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
DNA polymerase III delta prime subunit (EC 2.7.7.7),DNA polymerase, , ,DNA replication,DNA Metabolism
Phosphoglycerate kinase (EC 2.7.2.3),- none -, , ,none,none
Membrane-bound lytic murein transglycosylase D,- none -, , ,none,none
N-acetyltransferase ElaA,- none -, , ,none,none
Outer membrane protein,- none -, , ,none,none
Kup system potassium uptake protein,Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
Carboxy-terminal processing protease,Protein degradation, , ,Protein degradation,Protein Metabolism
Ribonuclease P protein component (EC 3.1.26.5),tRNA processing, , ,RNA processing and modification,RNA Metabolism
Zn-dependent aminopeptidase,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Protease precursor,Protein degradation, , ,Protein degradation,Protein Metabolism
"Transcriptional regulator, MarR family",none, , ,RNA processing and modification,RNA Metabolism
MBL-fold metallo-hydrolase superfamily,- none -, , ,none,none
probable iron binding protein from the HesB_IscA_SufA family,Iron-sulfur cluster assembly, , ,Plant-Prokaryote DOE project,Miscellaneous
Iron-sulfur cluster assembly protein SufB,Iron-sulfur cluster assembly, , ,Plant-Prokaryote DOE project,Miscellaneous
Iron-sulfur cluster assembly ATPase protein SufC,Iron-sulfur cluster assembly, , ,Plant-Prokaryote DOE project,Miscellaneous
Iron-sulfur cluster assembly protein SufD,Iron-sulfur cluster assembly, , ,Plant-Prokaryote DOE project,Miscellaneous
"Carbonic anhydrase, beta class (EC 4.2.1.1)",- none -, , ,none,none
Cysteine desulfurase (EC 2.8.1.7) => SufS,- none -, , ,none,none
Sulfur acceptor protein => iron-sulfur cluster assembly SufE,Iron-sulfur cluster assembly, , ,Plant-Prokaryote DOE project,Miscellaneous
PaaD-like protein (DUF59) involved in Fe-S cluster assembly,Iron-sulfur cluster assembly, , ,Plant-Prokaryote DOE project,Miscellaneous
Ribosome LSU-associated GTP-binding protein HflX,- none -, , ,none,none
miscellaneous; unknown,- none -, , ,none,none
O-succinylbenzoate synthase (EC 4.2.1.113),Muconate lactonizing enzyme family, , ,Miscellaneous - no subcategory,Miscellaneous
Metal-dependent hydrolase,- none -, , ,none,none
"1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)",- none -, , ,none,none
Naphthoate synthase (EC 4.1.3.36),- none -, , ,none,none
D-alanyl-D-alanine carboxypeptidase-like protein,Protein degradation, , ,Protein degradation,Protein Metabolism
CDS_ID OB0931,- none -, , ,none,none
Uncharacterized protein ygiD,- none -, , ,none,none
Uncharacterized RNA-binding protein BT2505,- none -, , ,none,none
2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase (EC 2.2.1.9),- none -, , ,none,none
Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.128),- none -, , ,none,none
Glutathione peroxidase (EC 1.11.1.9) @ Thioredoxin peroxidase (EC 1.11.1.15),Glutathione: Redox cycle, , ,Oxidative stress,Stress Response
Putative cytochrome C-type biogenesis protein,Biogenesis of c-type cytochromes; Cytochrome, , ,Respiration - no subcategory,Respiration
Phosphate-selective porin O and P,- none -, , ,none,none
Ribosomal protein L11 methyltransferase,Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
ClpS-like protein Fjoh_3508,- none -, , ,none,none
Putative transmembrane protein,- none -, , ,none,none
uncharacterized conserved membrane protein,- none -, , ,none,none
2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55),- none -, , ,none,none
putative outermembrane protein,- none -, , ,none,none
Uncharacterized protein YiiX,- none -, , ,none,none
Bsl7504 protein,- none -, , ,none,none
Inner membrane protein CreD,- none -, , ,none,none
Lysine ketoglutarate reductase (EC 1.5.1.8) (LKR) / Saccharopine dehydrogenase (EC 1.5.1.9),Lysine degradation, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Tripeptide aminopeptidase (EC 3.4.11.4),Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
DUF1801 domain-containing protein,- none -, , ,none,none
Protein translocase subunit YajC,Protein transport, , ,Protein transport,Membrane Transport
