Function,Subsystem,NCBI GI,locus,System,Category
Phosphoglycolate phosphatase (EC 3.1.3.18),"2-phosphoglycolate salvage; <br>Glycolate, glyoxylate interconversions", , ,Central carbohydrate metabolism; DNA repair,Carbohydrates; DNA Metabolism
FIG00648790: hypothetical protein,- none -, , ,none,none
Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46),Glycerol and Glycerol-3-phosphate Uptake and Utilization, , ,Sugar alcohols,Carbohydrates
Periplasmic alpha-amylase (EC 3.2.1.1),- none -, , ,none,none
Neopullulanase (EC 3.2.1.135),- none -, , ,none,none
"Glucan 1,4-alpha-glucosidase (EC 3.2.1.3)",- none -, , ,none,none
Maltose phosphorylase (EC 2.4.1.8),- none -, , ,none,none
Beta-phosphoglucomutase (EC 5.4.2.6),Trehalose Uptake and Utilization, , ,Di- and oligosaccharides,Carbohydrates
Predicted maltose transporter MalT,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, LacI/PurR family",none, , ,RNA processing and modification,RNA Metabolism
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Pantothenate kinase type III, CoaX-like (EC 2.7.1.33)",Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis cluster, , ,Coenzyme A,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Putative outer membrane protein,- none -, , ,none,none
Lipopolysaccharide export system protein LptC,Lipoprotein sorting system, , ,Gram-Negative cell wall components,Cell Wall and Capsule
Hemolysins and related proteins containing CBS domains,- none -, , ,none,none
Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8),- none -, , ,none,none
Mevalonate kinase (EC 2.7.1.36),Isoprenoid Biosynthesis; <br>Mevalonate Branch of Isoprenoid Biosynthesis, , ,Isoprenoids,"Fatty Acids, Lipids, and Isoprenoids"
Hydroxymethylglutaryl-CoA reductase (EC 1.1.1.34),Isoprenoid Biosynthesis; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Mevalonate Branch of Isoprenoid Biosynthesis, , ,Branched-chain amino acids; Isoprenoids,"Amino Acids and Derivatives; Fatty Acids, Lipids, and Isoprenoids"
Dipeptidyl peptidase IV,Protein degradation, , ,Protein degradation,Protein Metabolism
Di-tripeptide/cation symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
Di-tripeptide/cation symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
Thioredoxin Disulfide Isomerase,- none -, , ,none,none
Arginine/ornithine antiporter ArcD,Polyamine Metabolism; none, , ,"Arginine; Uni- Sym- and Antiporters; urea cycle, polyamines",Amino Acids and Derivatives; Membrane Transport
DNA internalization-related competence protein ComEC/Rec2,- none -, , ,none,none
Probable lipoprotein NlpC,- none -, , ,none,none
Lipid-A-disaccharide synthase (EC 2.4.1.182),- none -, , ,none,none
5&#39;-nucleotidase SurE (EC 3.1.3.5),- none -, , ,none,none
Tail-specific protease precursor (EC 3.4.21.102),Protein degradation, , ,Protein degradation,Protein Metabolism
DNA/RNA non-specific endonuclease,Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
Ribulose-phosphate 3-epimerase (EC 5.1.3.1),Pentose phosphate pathway; <br>Riboflavin synthesis cluster, , ,Central carbohydrate metabolism,Carbohydrates
RNA polymerase sigma factor RpoD,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Sensory transduction regulatory protein,- none -, , ,none,none
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8),"RNA processing and degradation, bacterial", , ,RNA processing and modification,RNA Metabolism
SSU ribosomal protein S15p (S13e),Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
GAF domain-containing proteins,- none -, , ,none,none
TonB-dependent outer membrane receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
DedA protein,DedA family of inner membrane proteins; <br>Uptake of selenate and selenite, , ,Detoxification; Miscellaneous - no subcategory,Miscellaneous; Stress Response
Rod shape-determining protein RodA,Bacterial cell division cluster; Cell shape, , ,Cell Wall and Capsule - no subcategory,Cell Wall and Capsule
"Peptidoglycan D,D-transpeptidase MrdA (EC 3.4.16.4)",Protein degradation, , ,Protein degradation,Protein Metabolism
Rod shape-determining protein MreD,<br>CBSS-354.1.peg.2917; Bacterial cell division cluster; Cell shape, , ,Cell Wall and Capsule - no subcategory,Cell Wall and Capsule
Rod shape-determining protein MreC,<br>CBSS-354.1.peg.2917; Bacterial cell division cluster; Cell shape, , ,Cell Wall and Capsule - no subcategory,Cell Wall and Capsule
Rod shape-determining protein MreB,Bacterial cell division cluster; Cell shape, , ,Cell Wall and Capsule - no subcategory,Cell Wall and Capsule
IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3),5-FCL-like protein; <br>De Novo Purine Biosynthesis; <br>De Novo Purine Biosynthesis, , ,Folate and pterines; Purines,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Nucleosides and Nucleotides"
"ABC-type antimicrobial peptide transport system, permease component",none, , ,ABC-transporters,Membrane Transport
Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2),Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Fructose-bisphosphate aldolase class II (EC 4.1.2.13),- none -, , ,none,none
"RNA methyltransferase, TrmH family",RNA methylation, , ,RNA processing and modification,RNA Metabolism
PorT protein,- none -, , ,none,none
Demethylmenaquinone methyltransferase (EC 2.1.1.163),- none -, , ,none,none
Dihydrofolate reductase (EC 1.5.1.3),5-FCL-like protein; <br>Folate Biosynthesis, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
2TM domain (pfam13239),- none -, , ,none,none
"1,4-alpha-glucan branching enzyme (EC 2.4.1.18)",- none -, , ,none,none
Thymidylate synthase (EC 2.1.1.45),Folate Biosynthesis; <br>pyrimidine conversions, , ,Folate and pterines; Pyrimidines,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Nucleosides and Nucleotides"
"Electron transfer flavoprotein, alpha subunit",Acetyl-CoA fermentation to Butyrate, , ,Fermentation,Carbohydrates
"Electron transfer flavoprotein, beta subunit",Acetyl-CoA fermentation to Butyrate, , ,Fermentation,Carbohydrates
Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1),"Dehydrogenase complexes; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate", , ,Central carbohydrate metabolism,Carbohydrates
membrane protein,- none -, , ,none,none
HhH-GPD base excision DNA repair family protein; Probable 3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase,none, , ,DNA repair,DNA Metabolism
Inorganic pyrophosphatase (EC 3.6.1.1),Phosphate metabolism, , ,Phosphorus Metabolism - no subcategory,Phosphorus Metabolism
Pyrophosphate-energized proton pump (EC 3.6.1.1),Phosphate metabolism, , ,Phosphorus Metabolism - no subcategory,Phosphorus Metabolism
Helix-turn-helix motif,- none -, , ,none,none
Deoxyadenosine kinase (EC 2.7.1.76) @ Deoxyguanosine kinase (EC 2.7.1.113),Purine conversions; <br>Purine conversions, , ,Purines,Nucleosides and Nucleotides
putative membrane protein,- none -, , ,none,none
Aminopeptidase,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
S-adenosylmethionine synthetase (EC 2.5.1.6),Methionine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
TonB-dependent receptor; Outer membrane receptor for ferrienterochelin and colicins,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48),Methionine Biosynthesis; <br>Methionine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Homoserine dehydrogenase (EC 1.1.1.3),Methionine Biosynthesis; <br>Threonine and Homoserine Biosynthesis, , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Homoserine O-acetyltransferase (EC 2.3.1.31),Methionine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch; <br>Methionine Biosynthesis; <br>Threonine and Homoserine Biosynthesis; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
OsmC/Ohr family protein,- none -, , ,none,none
O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48),Methionine Biosynthesis; <br>Methionine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
"Predicted transcriptional regulator of sulfate transport, Rrf2 family",none, , ,Membrane Transport - no subcategory; RNA processing and modification; Transcription,Membrane Transport; RNA Metabolism
putative membrane protein,- none -, , ,none,none
putative membrane protein,- none -, , ,none,none
Adenylyl-sulfate reductase [thioredoxin] (EC 1.8.4.10),- none -, , ,none,none
Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4),Cysteine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Sulfate adenylyltransferase subunit 1 (EC 2.7.7.4),Cysteine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Ferredoxin--sulfite reductase (EC 1.8.7.1),- none -, , ,none,none
Uroporphyrinogen-III methyltransferase (EC 2.1.1.107),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Thioredoxin reductase (EC 1.8.1.9),Thioredoxin-disulfide reductase; <br>pyrimidine conversions, , ,Pyrimidines; Sulfur Metabolism - no subcategory,Nucleosides and Nucleotides; Sulfur Metabolism
"5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13), N-terminal domain",- none -, , ,none,none
"5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13), C-terminal domain",- none -, , ,none,none
"5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)",5-FCL-like protein; <br>Methionine Biosynthesis; <br>One-carbon metabolism by tetrahydropterines, , ,"Folate and pterines; Lysine, threonine, methionine, and cysteine; One-carbon Metabolism","Amino Acids and Derivatives; Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
SAM-dependent methyltransferase,- none -, , ,none,none
"proton/glutamate symporter family protein, putative",none, , ,Uni- Sym- and Antiporters,Membrane Transport
Aromatic-L-amino-acid decarboxylase (EC 4.1.1.28),Aromatic amino acid degradation; <br>Auxin biosynthesis, , ,Aromatic amino acids and derivatives; Plant Hormones,Amino Acids and Derivatives; Secondary Metabolism
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
putative iron-regulated membrane protein,- none -, , ,none,none
Putative TonB-dependent receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
Gliding motility-associated ABC transporter ATP-binding protein GldA,none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"dNTP triphosphohydrolase, broad substrate specificity, subgroup 3",Purine conversions; <br>dNTP triphosphohydrolase protein family, , ,Nucleosides and Nucleotides - no subcategory; Purines,Nucleosides and Nucleotides
1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7),Isoprenoid Biosynthesis; <br>Pyridoxin (Vitamin B6) Biosynthesis; <br>Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory; Isoprenoids; Pyridoxine","Cofactors, Vitamins, Prosthetic Groups, Pigments; Fatty Acids, Lipids, and Isoprenoids"
"Fic domain protein, PA0574 type",- none -, , ,none,none
tRNA-specific adenosine-34 deaminase (EC 3.5.4.33),- none -, , ,none,none
Large extracellular alpha-helical protein,- none -, , ,none,none
Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-),Protein degradation, , ,Protein degradation,Protein Metabolism
Ribonuclease G,Nuclease, , ,RNA processing and modification,RNA Metabolism
Integration host factor alpha/beta,"DNA structural proteins, bacterial", , ,DNA Metabolism - no subcategory,DNA Metabolism
A/G-specific adenine glycosylase (EC 3.2.2.-),"DNA repair, bacterial", , ,DNA repair,DNA Metabolism
Single-stranded DNA-binding protein,"DNA repair, bacterial; <br>DNA repair, bacterial RecFOR pathway", , ,DNA repair,DNA Metabolism
Hemolysins and related proteins containing CBS domains,- none -, , ,none,none
GldD,- none -, , ,none,none
"Periplasmic mercury(+2) binding protein, MerP",- none -, , ,none,none
Permease of the drug/metabolite transporter (DMT) superfamily,none, , ,Membrane Transport - no subcategory,Membrane Transport
FIG015287: Zinc protease,Protein degradation, , ,Protein degradation,Protein Metabolism
"FIG015547: peptidase, M16 family",Protein degradation, , ,Protein degradation,Protein Metabolism
LSU ribosomal protein L21p,CBSS-176279.3.peg.868; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L27p,CBSS-176279.3.peg.868; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Outer membrane assembly protein,- none -, , ,none,none
TRNA (Ms[2]io[6]A) -hydroxylase (EC 1.-.-.-),- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"alkylhydroperoxidase like protein, AhpD family",- none -, , ,none,none
Aminopeptidase,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12),"5-FCL-like protein; <br>Dehydrogenase complexes; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate", , ,Central carbohydrate metabolism; Folate and pterines,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1),"Dehydrogenase complexes; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate", , ,Central carbohydrate metabolism,Carbohydrates
Cytidine deaminase (EC 3.5.4.5),pyrimidine conversions, , ,Pyrimidines,Nucleosides and Nucleotides
GldJ,- none -, , ,none,none
UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10),- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
lysosomal glucosyl ceramidase-like protein,- none -, , ,none,none
Glycosyl hydrolase,- none -, , ,none,none
beta-glucosidase (EC 3.2.1.21),- none -, , ,none,none
FIG00487463: hypothetical protein,- none -, , ,none,none
beta-glucosidase (EC 3.2.1.21),- none -, , ,none,none
Hypothetical Nudix-like regulator,- none -, , ,none,none
