Function,Subsystem,NCBI GI,locus,System,Category
Protein secretion chaperonin CsaA,- none -, , ,none,none
Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8),- none -, , ,none,none
Ligand-binding SRPBCC domain protein family,- none -, , ,none,none
Ligand-binding SRPBCC domain protein family,- none -, , ,none,none
Thiol:disulfide interchange protein,- none -, , ,none,none
tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228),RNA methylation, , ,RNA processing and modification,RNA Metabolism
L-allo-threonine aldolase (EC 2.1.2.1),Threonine degradation, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Peptide chain release factor 2 @ programmed frameshift-containing,Programmed frameshift; <br>Programmed frameshift; <br>Translation termination factors bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L9p,Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"SSU ribosomal protein S18p @ SSU ribosomal protein S18p, zinc-independent",Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S6p,Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Two-component system response regulator protein,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Helicase PriA essential for oriC/DnaA-independent DNA replication,DNA helicase; none, , ,DNA Metabolism - no subcategory; DNA replication,DNA Metabolism
DNA ligase (NAD(+)) (EC 6.5.1.2),- none -, , ,none,none
DNA ligase (NAD(+)) (EC 6.5.1.2),- none -, , ,none,none
23S rRNA (pseudouridine(1915)-N(3))-methyltransferase (EC 2.1.1.177),Pseudouridinylation; RNA methylation, , ,RNA processing and modification,RNA Metabolism
putative beta-xylosidase,- none -, , ,none,none
Aldose 1-epimerase (EC 5.1.3.3),Lactose and Galactose Uptake and Utilization, , ,Di- and oligosaccharides,Carbohydrates
putative cellulase family,- none -, , ,none,none
alpha-L-arabinofuranosidase II (EC 3.2.1.55),- none -, , ,none,none
Arabinosidase,- none -, , ,none,none
putative cellulase family,- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Periplasmic ligand-binding sensor domain COG3292 / BaeS-type histidine kinase / OmpR-type DNA-binding response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
TPR/glycosyl transferase domain protein,- none -, , ,none,none
bacteriophytochrome heme oxygenase BphO,Oxidative stress, , ,Oxidative stress,Stress Response
"Phytochrome, two-component sensor histidine kinase (EC 2.7.3.-)",Oxidative stress; Two-component regulatory system, , ,Oxidative stress; Regulation and Cell signaling - no subcategory,Regulation and Cell signaling; Stress Response
"Multidomain signal transduction protein including CheB-like methylesterase, CheR-like methyltransferase and BaeS-like histidine kinase",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Uncharacterized protein CA2559_09228,- none -, , ,none,none
Fumarate hydratase class II (EC 4.2.1.2),- none -, , ,none,none
"Acetyltransferase, GNAT family",- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Short-chain dehydrogenase/reductase SDR?,- none -, , ,none,none
Acid-resistant locus arl7 (Fragment),none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Magnesium and cobalt transport protein CorA,Magnesium transport; none, , ,Cation transporters; Membrane Transport - no subcategory,Membrane Transport
Imidazolonepropionase (EC 3.5.2.7),Histidine Degradation, , ,Histidine Metabolism,Amino Acids and Derivatives
Cystathionine beta-synthase (EC 4.2.1.22),Cysteine Biosynthesis; <br>Glycine and Serine Utilization; <br>Methionine Biosynthesis; <br>Methionine Degradation, , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Protease II (EC 3.4.21.83),Protein degradation, , ,Protein degradation,Protein Metabolism
Nucleoid-associated protein YaaK,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Sialic acid-specific 9-O-acetylesterase,- none -, , ,none,none
Sialic acid-specific 9-O-acetylesterase,- none -, , ,none,none
alpha-galactosidase (EC 3.2.1.22),- none -, , ,none,none
Dihydrolipoamide dehydrogenase (EC 1.8.1.4),5-FCL-like protein; <br>Glycine cleavage system, , ,"Alanine, serine, and glycine; Folate and pterines","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
putative carboxylesterase,- none -, , ,none,none
Muramoyltetrapeptide carboxypeptidase (EC 3.4.17.13),<br>Murein Hydrolases; <br>Recycling of Peptidoglycan Amino Acids; Metallocarboxypeptidases (EC 3.4.17.-); Protein degradation, , ,Cell Wall and Capsule - no subcategory; Protein degradation,Cell Wall and Capsule; Protein Metabolism
"DNA methylase, putative",DNA methylation, , ,DNA Metabolism - no subcategory,DNA Metabolism
Excinuclease ABC subunit A paralog in greater Bacteroides group,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
Chaperone protein DnaJ,Protein chaperones, , ,Protein folding,Protein Metabolism
cytochrome P460,Cytochrome, , ,Respiration - no subcategory,Respiration
DNA protection during starvation protein,- none -, , ,none,none
DUF1275 domain-containing protein,CBSS-224911.1.peg.6954, , ,none,none
Oxalate decarboxylase (EC 4.1.1.2),- none -, , ,none,none
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
FIG002283: Isochorismatase family protein,CBSS-224911.1.peg.6954, , ,none,none
probable cytosol aminopeptidase( EC:3.4.11.1 ),Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Exoenzymes regulatory protein AepA precursor,CBSS-224911.1.peg.6954, , ,none,none
DUF1275 domain-containing protein,CBSS-224911.1.peg.6954, , ,none,none
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Formate hydrogenlyase transcriptional activator,- none -, , ,none,none
Glyoxalase family protein,- none -, , ,none,none
acetyltransferase-like protein,- none -, , ,none,none
Glyoxalase family protein,- none -, , ,none,none
Integral membrane protein,- none -, , ,none,none
sigma-54-dependent transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
MaoC-like dehydratase,- none -, , ,none,none
AB hydrolase superfamily protein YisY,- none -, , ,none,none
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12) (GAPDH),- none -, , ,none,none
Pirin,- none -, , ,none,none
"acetyltransferase, GNAT family",- none -, , ,none,none
putative esterase,- none -, , ,none,none
4-carboxymuconolactone decarboxylase domain/alkylhydroperoxidase AhpD family core domain protein,- none -, , ,none,none
Succinate dehydrogenase cytochrome b subunit,Cytochrome, , ,Respiration - no subcategory,Respiration
Pirin-related protein,- none -, , ,none,none
sigma-54-dependent transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
DNA polymerase III beta subunit (EC 2.7.7.7),DNA polymerase; DNA replication cluster 1, , ,DNA replication,DNA Metabolism
Two-component response regulator CheY subfamily,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9), FadA2",Biotin biosynthesis; <br>Fatty acid metabolism cluster; <br>Isoleucine degradation, , ,Biotin; Branched-chain amino acids; Fatty acids,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments; Fatty Acids, Lipids, and Isoprenoids"
NADH dehydrogenase (EC 1.6.99.3),Respiratory dehydrogenases 1; <br>Riboflavin synthesis cluster, , ,Electron donating reactions,Respiration
Ribonuclease BN,Nuclease, , ,RNA processing and modification,RNA Metabolism
"putative alpha-dextrin endo-1, 6-alpha- glucosidase",- none -, , ,none,none
Bsl7504 protein,- none -, , ,none,none
putative membrane protein,- none -, , ,none,none
"Fe-S protein, radical SAM family",- none -, , ,none,none
Inner membrane protein CreD,- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Glycosyl hydrolase,- none -, , ,none,none
FIG00487463: hypothetical protein,- none -, , ,none,none
ATP phosphoribosyltransferase (EC 2.4.2.17) => HisGl,- none -, , ,none,none
Histidinol dehydrogenase (EC 1.1.1.23),Histidine Biosynthesis, , ,Histidine Metabolism,Amino Acids and Derivatives
Histidinol-phosphate aminotransferase (EC 2.6.1.9),Histidine Biosynthesis, , ,Histidine Metabolism,Amino Acids and Derivatives
Histidinol-phosphatase (EC 3.1.3.15) / Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19),Histidine Biosynthesis; <br>Histidine Biosynthesis, , ,Histidine Metabolism,Amino Acids and Derivatives
Imidazole glycerol phosphate synthase amidotransferase subunit HisH,- none -, , ,none,none
Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16),"Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Histidine Biosynthesis", , ,Aromatic amino acids and derivatives; Histidine Metabolism,Amino Acids and Derivatives
Imidazole glycerol phosphate synthase cyclase subunit,- none -, , ,none,none
Phosphoribosyl-AMP cyclohydrolase (EC 3.5.4.19) / Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31),Histidine Biosynthesis; <br>Histidine Biosynthesis; <br>Riboflavin synthesis cluster, , ,Histidine Metabolism,Amino Acids and Derivatives
Uncharacterized UPF0118 membrane protein,- none -, , ,none,none
Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5),- none -, , ,none,none
UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191),- none -, , ,none,none
OmpA-like transmembrane domain,- none -, , ,none,none
Translation elongation factor P,Modification of eukaryotic initiation factor 5A; <br>Translation elongation factors bacterial, , ,Protein biosynthesis; Protein processing and modification,Protein Metabolism
Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (EC 2.3.1.129),- none -, , ,none,none
"UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.108) / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)",Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191),- none -, , ,none,none
"dNTP triphosphohydrolase, broad substrate specificity",- none -, , ,none,none
Response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,- none -, , ,none,none
Alanine dehydrogenase (EC 1.4.1.1),Pyruvate Alanine Serine Interconversions, , ,Central carbohydrate metabolism,Carbohydrates
Lipase,- none -, , ,none,none
Peptide deformylase (EC 3.5.1.88),Translation termination factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10),Mannose Metabolism, , ,Monosaccharides,Carbohydrates
Acyl carrier protein phosphodiesterase (EC 3.1.4.14),Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Chloride channel protein,- none -, , ,none,none
alpha-glucosidase,- none -, , ,none,none
tRNA pseudouridine(38-40) synthase (EC 5.4.99.12),Pseudouridinylation, , ,RNA processing and modification,RNA Metabolism
"Efflux ABC transporter, permease/ATP-binding protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Cell filamentation protein fic,- none -, , ,none,none
Dihydrolipoamide dehydrogenase (EC 1.8.1.4),5-FCL-like protein; <br>Glycine cleavage system, , ,"Alanine, serine, and glycine; Folate and pterines","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
TRNA and rRNA cytosine-C5-methylase,RNA methylation, , ,RNA processing and modification,RNA Metabolism
Endonuclease I,Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
"L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)",Glycine and Serine Utilization; <br>Glycine and Serine Utilization; <br>Pyruvate Alanine Serine Interconversions; <br>Pyruvate Alanine Serine Interconversions, , ,"Alanine, serine, and glycine; Central carbohydrate metabolism",Amino Acids and Derivatives; Carbohydrates
"YciO protein, TsaC/YrdC paralog",- none -, , ,none,none
Small-conductance mechanosensitive channel,- none -, , ,none,none
DNA polymerase III delta subunit (EC 2.7.7.7),DNA polymerase, , ,DNA replication,DNA Metabolism
Glycosyltransferase,- none -, , ,none,none
OmpA domain protein,- none -, , ,none,none
DNA gyrase subunit A (EC 5.99.1.3),"DNA gyrase subunits; <br>DNA replication cluster 1; <br>DNA topoisomerases, Type II, ATP-dependent; <br>Resistance to fluoroquinolones", , ,DNA replication; Resistance to antibiotics and toxic compounds,"DNA Metabolism; Virulence, Disease and Defense"
"ATP-dependent Clp protease, ATP-binding subunit ClpC","Proteolysis in bacteria, ATP-dependent", , ,Protein degradation,Protein Metabolism
Domain of unknown function / Pseudouridine synthase,- none -, , ,none,none
"RND efflux system, membrane fusion protein",- none -, , ,none,none
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, outer membrane lipoprotein, NodT family",Multidrug Resistance Efflux Pumps, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
"Magnesium chelatase, subunit ChlI (EC 6.6.1.1)",CBSS-336982.3.peg.1011, , ,none,none
FIG024850: short form Mg-chelase associated protein with vWA domain,CBSS-336982.3.peg.1011, , ,none,none
CheB methylesterase( EC:3.1.1.61 ),- none -, , ,none,none
"MCP methyltransferase, CheR-type",- none -, , ,none,none
Response regulator receiver protein,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Response regulator receiver,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
