Function,Subsystem,NCBI GI,locus,System,Category
Thiamin-regulated outer membrane receptor Omr1,Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Transcription elongation factor GreA,Transcription factors bacterial, , ,Transcription,RNA Metabolism
HIT family protein,- none -, , ,none,none
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6),Protein degradation, , ,Protein degradation,Protein Metabolism
Sulfur carrier protein ThiS adenylyltransferase (EC 2.7.7.73),- none -, , ,none,none
2-iminoacetate synthase (ThiH) (EC 4.1.99.19),- none -, , ,none,none
Thiazole synthase (EC 2.8.1.10),- none -, , ,none,none
Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3),5-FCL-like protein; <br>Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory; Folate and pterines","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7),- none -, , ,none,none
Thiazole tautomerase TenI (EC 5.3.99.10),- none -, , ,none,none
Phosphomethylpyrimidine synthase ThiC (EC 4.1.99.17),- none -, , ,none,none
Sulfur carrier protein ThiS,Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory","Cofactors, Vitamins, Prosthetic Groups, Pigments"
DNA-3-methyladenine glycosylase (EC 3.2.2.20),- none -, , ,none,none
Putative preQ0 transporter YhhQ,none, , ,Membrane Transport - no subcategory,Membrane Transport
Fructokinase (EC 2.7.1.4),- none -, , ,none,none
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Predicted sucrose-specific TonB-dependent receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, LacI/PurR family",none, , ,RNA processing and modification,RNA Metabolism
Translation elongation factor Ts,CBSS-312309.3.peg.1965; <br>Ribosome recycling related cluster; <br>Translation elongation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S2p (SAe),<br>Ribosome SSU bacterial; <br>Ribosome recycling related cluster; CBSS-312309.3.peg.1965; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
SSU ribosomal protein S9p (S16e),Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
LSU ribosomal protein L13p (L13Ae),Ribosome LSU bacterial; Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
"Transcriptional regulator, LacI/PurR family",none, , ,RNA processing and modification,RNA Metabolism
DNA polymerase I (EC 2.7.7.7),DNA polymerase, , ,DNA replication,DNA Metabolism
Putative phosphoesterase,- none -, , ,none,none
Redox-inactive protein similar to thioredoxin,- none -, , ,none,none
Polysaccharide deacetylase,- none -, , ,none,none
putative membrane protein,- none -, , ,none,none
Universal stress protein Coch_1269,- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
Putative glycosyl hydrolase of unknown function (DUF1680),- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
1-pyrroline-4-hydroxy-2-carboxylate deaminase (EC 3.5.4.22),"Proline, 4-hydroxyproline uptake and utilization", , ,Proline and 4-hydroxyproline,Amino Acids and Derivatives
"2,5-dioxovalerate dehydrogenase (EC 1.2.1.26)",- none -, , ,none,none
4-hydroxyproline epimerase (EC 5.1.1.8),"Proline, 4-hydroxyproline uptake and utilization", , ,Proline and 4-hydroxyproline,Amino Acids and Derivatives
D-amino acid dehydrogenase (EC 1.4.99.6),- none -, , ,none,none
Dipeptidyl peptidase IV,Protein degradation, , ,Protein degradation,Protein Metabolism
"Uncharacterized amino acid permease, GabP family",- none -, , ,none,none
NADP-dependent malic enzyme (EC 1.1.1.40),"Pyruvate metabolism I: anaplerotic reactions, PEP", , ,Central carbohydrate metabolism,Carbohydrates
Dipeptidyl peptidase IV in 4-hydroxyproline catabolic gene cluster,"Proline, 4-hydroxyproline uptake and utilization; Protein degradation", , ,Proline and 4-hydroxyproline; Protein degradation,Amino Acids and Derivatives; Protein Metabolism
Putative glycosyl hydrolase of unknown function (DUF1680),- none -, , ,none,none
X-Pro dipeptidyl-peptidase,Protein degradation, , ,Protein degradation,Protein Metabolism
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Avirulence protein,- none -, , ,none,none
alpha-galactosidase (EC 3.2.1.22),- none -, , ,none,none
Ornithine cyclodeaminase (EC 4.3.1.12),Arginine and Ornithine Degradation, , ,"Arginine; urea cycle, polyamines",Amino Acids and Derivatives
Proline dipeptidase,Dipeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Bacterial ribosome SSU maturation protein RimP,- none -, , ,none,none
Transcription termination protein NusA,NusA-TFII Cluster; <br>Transcription factors bacterial, , ,Transcription,RNA Metabolism
Translation initiation factor 2,CBSS-138119.3.peg.2719; <br>NusA-TFII Cluster; <br>Translation initiation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
"Molybdopterin oxidoreductase subunit, predicted; chaperone protein HtpG",- none -, , ,none,none
"Molybdopterin oxidoreductase, iron-sulfur binding subunit (EC 1.2.7.-)",- none -, , ,none,none
Molybdopterin oxidoreductase,- none -, , ,none,none
"ABC-type Fe3+ transport system protein; Molybdenum transport protein, putative",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Putative uncharacterized protein TTHA1760,- none -, , ,none,none
Alternative cytochrome c oxidase polypeptide CoxM (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
Alternative cytochrome c oxidase polypeptide CoxN (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12),DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
Epoxyqueuosine reductase (EC 1.17.99.6) QueG,- none -, , ,none,none
CBS domain protein,- none -, , ,none,none
NADP-dependent malic enzyme (EC 1.1.1.40),"Pyruvate metabolism I: anaplerotic reactions, PEP", , ,Central carbohydrate metabolism,Carbohydrates
Holliday junction ATP-dependent DNA helicase RuvA (EC 3.6.4.12),DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
Glycine cleavage system H protein,Glycine and Serine Utilization; <br>Glycine cleavage system, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
Deoxyribose-phosphate aldolase (EC 4.1.2.4),Deoxyribose and Deoxynucleoside Catabolism, , ,Monosaccharides,Carbohydrates
"Heme O synthase, protoheme IX farnesyltransferase, COX10-CtaB",- none -, , ,none,none
Alternative cytochrome c oxidase polypeptide CoxO (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
Alternative cytochrome c oxidase polypeptide CoxP (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
Putative subunit of Alternative cytochrome c oxidase,Cytochrome, , ,Respiration - no subcategory,Respiration
"Hypothetical protein associated with DUF420, no CDD domain",- none -, , ,none,none
"Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, thiol-disulfide reductase involved in Cu(I) insertion into CoxII Cu(A) center",Cytochrome, , ,Respiration - no subcategory,Respiration
"Terminal oxidase biogenesis protein CtaM, putative heme A, heme O chaperone",- none -, , ,none,none
FIG00654613: hypothetical protein,- none -, , ,none,none
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
"ABC transporter, RND-adapter-like protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,- none -, , ,none,none
NifU domain protein,- none -, , ,none,none
"Carbonic anhydrase, gamma class (EC 4.2.1.1)",- none -, , ,none,none
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
"Putative two-component system sensor protein, no kinase domain",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Putative outer membrane protein,- none -, , ,none,none
Glutamate racemase (EC 5.1.1.3),"Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Glutamine, glutamate, aspartate, asparagine; ammonia assimilation",Amino Acids and Derivatives
Outer membrane protein H precursor,Periplasmic Stress Response, , ,Periplasmic Stress,Stress Response
Periplasmic chaperone of outer membrane proteins Skp @ Outer membrane protein H precursor,Periplasmic Stress Response, , ,Periplasmic Stress,Stress Response
Outer membrane protein assembly factor YaeT,- none -, , ,none,none
Undecaprenyl diphosphate synthase (EC 2.5.1.31),CBSS-83331.1.peg.3039; <br>Isoprenoid Biosynthesis; <br>Isoprenoinds for Quinones, , ,Isoprenoids,"Fatty Acids, Lipids, and Isoprenoids"
NAD kinase (EC 2.7.1.23),NAD and NADP cofactor biosynthesis global, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
CBS,- none -, , ,none,none
Pyridoxine 5&#39;-phosphate synthase (EC 2.6.99.2),Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Putative esterase/lipase ybfF (EC 3.1.-.-),- none -, , ,none,none
"Xylan 1,4-beta-xylosidase (EC 3.2.1.37)",- none -, , ,none,none
"Hypothetical glycoside hydrolase, family 43, similar to arabinosidase",L-Arabinose utilization, , ,Monosaccharides,Carbohydrates
"CzcABC family efflux RND transporter, membrane fusion protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"CzcABC family efflux RND transporter, membrane fusion protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"CzcABC family efflux RND transporter, transmembrane protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"CzcABC family efflux RND transporter, transmembrane protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"Heavy metal RND efflux outer membrane protein, CzcC family",Cobalt-zinc-cadmium resistance, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)",Copper Transport System; <br>Copper homeostasis, , ,Cation transporters; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
"CzcABC family efflux RND transporter, membrane fusion protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)",Copper Transport System; <br>Copper homeostasis, , ,Cation transporters; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)",Copper Transport System; <br>Copper homeostasis, , ,Cation transporters; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
Flavodoxin reductases (ferredoxin-NADPH reductases) family 1,Anaerobic respiratory reductases, , ,Electron accepting reactions,Respiration
"Nitric-oxide reductase (EC 1.7.99.7), quinol-dependent",Denitrification; <br>Nitrosative stress, , ,Denitrification; Nitrogen Metabolism - no subcategory,Nitrogen Metabolism
Glyoxalase/bleomycin resistance protein/dioxygenase,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Rhamnogalacturonan endolyase (EC 4.2.2.23),- none -, , ,none,none
Arylsulfatase (EC 3.1.6.1),Galactosylceramide and Sulfatide metabolism; <br>Sulfatases and sulfatase modifying factor 1, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
Rhamnogalacturonides degradation protein RhiN,D-Galacturonate and D-Glucuronate Utilization, , ,Monosaccharides,Carbohydrates
Xylose isomerase (EC 5.3.1.5),Xylose utilization, , ,Monosaccharides,Carbohydrates
Xylulose kinase (EC 2.7.1.17),Xylose utilization, , ,Monosaccharides,Carbohydrates
"Transcriptional regulator of fucose utilization, GntR family",none, , ,RNA processing and modification,RNA Metabolism
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
LSU rRNA pseudouridine(2605) synthase (EC 5.4.99.22),Pseudouridinylation, , ,RNA processing and modification,RNA Metabolism
"Similar to (S)-2,3-di-O-geranylgeranylglyceryl phosphate synthase",- none -, , ,none,none
Phosphomevalonate kinase (EC 2.7.4.2),Isoprenoid Biosynthesis; <br>Mevalonate Branch of Isoprenoid Biosynthesis, , ,Isoprenoids,"Fatty Acids, Lipids, and Isoprenoids"
Diphosphomevalonate decarboxylase (EC 4.1.1.33),Isoprenoid Biosynthesis; <br>Mevalonate Branch of Isoprenoid Biosynthesis, , ,Isoprenoids,"Fatty Acids, Lipids, and Isoprenoids"
Benzodiazepine receptor TspO,- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
Polygalacturonase (EC 3.2.1.15),D-Galacturonate and D-Glucuronate Utilization, , ,Monosaccharides,Carbohydrates
rhamnogalacturonan acetylesterase,- none -, , ,none,none
FIG00648790: hypothetical protein,- none -, , ,none,none
Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46),Glycerol and Glycerol-3-phosphate Uptake and Utilization, , ,Sugar alcohols,Carbohydrates
Neopullulanase (EC 3.2.1.135),- none -, , ,none,none
Acetyl-CoA synthetase (EC 6.2.1.1),- none -, , ,none,none
response regulator receiver domain protein,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Succinate-acetate/proton symporter SatP,none, , ,Uni- Sym- and Antiporters,Membrane Transport
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
anti-FecI sigma factor FecR,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
FIG00652090: hypothetical protein,- none -, , ,none,none
