Function,Subsystem,NCBI GI,locus,System,Category
"Aminopeptidase Y (Arg, Lys, Leu preference) (EC 3.4.11.15)",Aminopeptidases; Aminopeptidases (EC 3.4.11.-); Protein degradation, , ,Protein degradation,Protein Metabolism
Excinuclease ABC subunit B,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
"putative alpha-dextrin endo-1, 6-alpha-glucosidase",- none -, , ,none,none
Response regulator,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
(Y14336) putative extracellular protein containing predicted 35aa signal peptide,- none -, , ,none,none
5-hydroxyisourate hydrolase (EC 3.5.2.17),- none -, , ,none,none
Methylglyoxal synthase (EC 4.2.3.3),Methylglyoxal Metabolism, , ,Central carbohydrate metabolism,Carbohydrates
NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12),Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
6-phosphofructokinase (EC 2.7.1.11),- none -, , ,none,none
N(6)-L-threonylcarbamoyladenine synthase (EC 2.3.1.234),- none -, , ,none,none
16S rRNA (uracil(1498)-N(3))-methyltransferase (EC 2.1.1.193),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Gll1663 protein,- none -, , ,none,none
Uncharacterized UPF0118 membrane protein,- none -, , ,none,none
SAM-dependent methyltransferase,- none -, , ,none,none
SSU ribosomal protein S1p,Ribosome LSU/SSU bacterial; Ribosome SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
Cytidylate kinase (EC 2.7.4.25),pyrimidine conversions, , ,Pyrimidines,Nucleosides and Nucleotides
low affinity penicillin binding protein,- none -, , ,none,none
Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5),- none -, , ,none,none
Diaminopimelate decarboxylase (EC 4.1.1.20),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch", , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Alkaline phosphatase (EC 3.1.3.1); Type I phosphodiesterase/nucleotide pyrophosphatase precursor,Phosphate metabolism; <br>Pterin synthesis related cluster, , ,Folate and pterines; Phosphorus Metabolism - no subcategory,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Phosphorus Metabolism"
Arsenical resistance operon repressor,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
"putative oxidoreductase, nitronate monooxygenase family",- none -, , ,none,none
Subtilisin-like serine proteases,Protein degradation, , ,Protein degradation,Protein Metabolism
"Inner membrane protein YrbG, predicted calcium/sodium:proton antiporter",none, , ,Uni- Sym- and Antiporters,Membrane Transport
tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13),RNA methylation, , ,RNA processing and modification,RNA Metabolism
FIG01057005: hypothetical protein,- none -, , ,none,none
"Inner membrane protein translocase and chaperone YidC, long form",Protein transport, , ,Protein transport,Membrane Transport
CTP synthase (EC 6.3.4.2),pyrimidine conversions, , ,Pyrimidines,Nucleosides and Nucleotides
Uncharacterized protein YpeB,- none -, , ,none,none
putative stress-induced protein OsmC,- none -, , ,none,none
LysM-repeat proteins and domains,- none -, , ,none,none
"GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)",GMP synthase; <br>GMP synthase; <br>Purine conversions; <br>Purine conversions; <br>Purine salvage cluster; <br>Purine salvage cluster, , ,Purines,Nucleosides and Nucleotides
Magnesium and cobalt transport protein CorA,Magnesium transport; none, , ,Cation transporters; Membrane Transport - no subcategory,Membrane Transport
Imidazolonepropionase (EC 3.5.2.7),Histidine Degradation, , ,Histidine Metabolism,Amino Acids and Derivatives
Formiminoglutamase (EC 3.5.3.8),Histidine Degradation, , ,Histidine Metabolism,Amino Acids and Derivatives
ATP-dependent RNA helicase RhlE (EC 3.6.4.13),RNA helicase, , ,RNA Metabolism - no subcategory,RNA Metabolism
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Energy-dependent translational throttle protein EttA,- none -, , ,none,none
Uncharacterized protein Fjoh_2917,- none -, , ,none,none
DNA polymerase III delta subunit (EC 2.7.7.7),DNA polymerase, , ,DNA replication,DNA Metabolism
Glycosyltransferase,- none -, , ,none,none
OmpA domain protein,- none -, , ,none,none
ErfK/YbiS/YcfS/YnhG family protein,- none -, , ,none,none
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
"YciO protein, TsaC/YrdC paralog",- none -, , ,none,none
Lipase,- none -, , ,none,none
ATP-dependent DNA helicase UvrD/PcrA (EC 3.6.4.12),DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
Aminopeptidase,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
ATP-dependent DNA helicase RecG (EC 3.6.4.12),DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
"CzcABC family efflux RND transporter, membrane fusion protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
Agglutination protein,- none -, , ,none,none
Proline iminopeptidase (EC 3.4.11.5),"Proline, 4-hydroxyproline uptake and utilization; Protein degradation", , ,Proline and 4-hydroxyproline; Protein degradation,Amino Acids and Derivatives; Protein Metabolism
Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20),"tRNA aminoacylation, Phe", , ,Protein biosynthesis,Protein Metabolism
Putative transport,none, , ,Membrane Transport - no subcategory,Membrane Transport
O-succinylbenzoate synthase (EC 4.2.1.113),Menaquinone and Phylloquinone Biosynthesis; <br>Menaquinone and Phylloquinone Biosynthesis -- gjo; <br>Muconate lactonizing enzyme family, , ,Miscellaneous - no subcategory,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Miscellaneous"
Metal-dependent hydrolase,- none -, , ,none,none
"1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)",Menaquinone and Phylloquinone Biosynthesis; <br>Menaquinone and Phylloquinone Biosynthesis -- gjo, , ,Quinone cofactors,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Naphthoate synthase (EC 4.1.3.36),Menaquinone and Phylloquinone Biosynthesis; <br>Menaquinone and Phylloquinone Biosynthesis -- gjo, , ,Quinone cofactors,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Aminopeptidase C (EC 3.4.22.40),Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Phosphate-selective porin O and P,- none -, , ,none,none
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
"Hydrolase, alpha/beta fold family",- none -, , ,none,none
Uncharacterized RNA-binding protein BT2505,- none -, , ,none,none
Transcription termination factor Rho,Transcription factors bacterial, , ,Transcription,RNA Metabolism
tRNA pseudouridine(38-40) synthase (EC 5.4.99.12),Pseudouridinylation, , ,RNA processing and modification,RNA Metabolism
"Efflux ABC transporter, permease/ATP-binding protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase (EC 1.8.1.4) @ Dihydrolipoamide dehydrogenase (EC 1.8.1.4),5-FCL-like protein; <br>Dehydrogenase complexes; <br>Glycine cleavage system; <br>Isoleucine degradation; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Valine degradation, , ,"Alanine, serine, and glycine; Branched-chain amino acids; Central carbohydrate metabolism; Folate and pterines","Amino Acids and Derivatives; Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
NADH dehydrogenase (EC 1.6.99.3),Respiratory dehydrogenases 1; <br>Riboflavin synthesis cluster, , ,Electron donating reactions,Respiration
Superoxide dismutase [Cu-Zn] precursor (EC 1.15.1.1),Oxidative stress, , ,Oxidative stress,Stress Response
"internalin, putative",Listeria surface proteins: Internalin-like proteins, , ,Invasion and intracellular resistance,"Virulence, Disease and Defense"
putative membrane protein,- none -, , ,none,none
N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28),Murein Hydrolases; <br>Recycling of Peptidoglycan Amino Acids, , ,Cell Wall and Capsule - no subcategory,Cell Wall and Capsule
Cysteine desulfurase (EC 2.8.1.7),Alanine biosynthesis; <br>Iron-sulfur cluster assembly; <br>mnm5U34 biosynthesis bacteria, , ,"Alanine, serine, and glycine; Plant-Prokaryote DOE project; RNA processing and modification",Amino Acids and Derivatives; Miscellaneous; RNA Metabolism
Glucose/galactose transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Calcium-binding protein,- none -, , ,none,none
putative DNA mismatch repair protein,none, , ,DNA repair,DNA Metabolism
Ornithine aminotransferase (EC 2.6.1.13),Arginine and Ornithine Degradation; <br>Dimethylarginine metabolism, , ,"Arginine; Stress Response - no subcategory; urea cycle, polyamines",Amino Acids and Derivatives; Stress Response
Transposase,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Bis-ABC ATPase YbiT,- none -, , ,none,none
Transaldolase (EC 2.2.1.2),Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Glutamine cyclotransferase,- none -, , ,none,none
"putative oxidoreductase, nitronate monooxygenase family",- none -, , ,none,none
Proteorhodopsin,- none -, , ,none,none
Predictet Brp-like protein Blh,- none -, , ,none,none
Chaperone protein DnaK,Protein chaperones, , ,Protein folding,Protein Metabolism
"L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)",Glycine and Serine Utilization; <br>Glycine and Serine Utilization; <br>Pyruvate Alanine Serine Interconversions; <br>Pyruvate Alanine Serine Interconversions, , ,"Alanine, serine, and glycine; Central carbohydrate metabolism",Amino Acids and Derivatives; Carbohydrates
Na+/H+ antiporter NhaD type,none, , ,Uni- Sym- and Antiporters,Membrane Transport
3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11),Coenzyme A Biosynthesis; <br>Coenzyme A Biosynthesis cluster, , ,Coenzyme A,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"RNA pseudouridylate synthase, group 1",- none -, , ,none,none
"YpfJ protein, zinc metalloprotease superfamily",Broadly distributed proteins not in subsystems, , ,Miscellaneous - no subcategory,Miscellaneous
Asl0491 protein,- none -, , ,none,none
"AAA+ ATPase superfamily protein YifB/ComM, associated with DNA recombination",- none -, , ,none,none
Na+/solute symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
Putative hydrolase,- none -, , ,none,none
Alanine racemase (EC 5.1.1.1),Alanine biosynthesis; <br>Pyruvate Alanine Serine Interconversions, , ,"Alanine, serine, and glycine; Central carbohydrate metabolism",Amino Acids and Derivatives; Carbohydrates
"Transcriptional regulator, Xre family",none, , ,RNA processing and modification,RNA Metabolism
"Cytochrome c-type biogenesis protein DsbD, protein-disulfide reductase (EC 1.8.1.8)",<br>Periplasmic disulfide interchange; Biogenesis of c-type cytochromes; Cytochrome, , ,Protein folding; Respiration - no subcategory,Protein Metabolism; Respiration
tRNA(Ile)-lysidine synthetase (EC 6.3.4.19),Folate biosynthesis cluster; <br>tRNA processing, , ,Folate and pterines; RNA processing and modification,"Cofactors, Vitamins, Prosthetic Groups, Pigments; RNA Metabolism"
AAA+ superfamily protein,- none -, , ,none,none
"Para-aminobenzoate synthase, aminase component (EC 2.6.1.85)","Chorismate: Intermediate for synthesis of Tryptophan, PAPA antibiotics, PABA, 3-hydroxyanthranilate and more.; <br>Folate Biosynthesis; <br>Tryptophan synthesis", , ,Aromatic amino acids and derivatives; Folate and pterines,"Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
putative lipoprotein,- none -, , ,none,none
Dihydrolipoamide dehydrogenase (EC 1.8.1.4),5-FCL-like protein; <br>Glycine cleavage system; <br>Leucine Degradation and HMG-CoA Metabolism, , ,"Alanine, serine, and glycine; Branched-chain amino acids; Folate and pterines","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49),"Pyruvate metabolism I: anaplerotic reactions, PEP", , ,Central carbohydrate metabolism,Carbohydrates
FIG001826: putative inner membrane protein,- none -, , ,none,none
"Transcriptional regulator, AsnC family",none, , ,RNA processing and modification,RNA Metabolism
O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48),Methionine Biosynthesis; <br>Methionine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Na+/H+ antiporter NhaC,none, , ,Uni- Sym- and Antiporters,Membrane Transport
Catalase-peroxidase KatG (EC 1.11.1.21),- none -, , ,none,none
Alkyl hydroperoxide reductase subunit C-like protein,Oxidative stress; <br>Thioredoxin-disulfide reductase, , ,Oxidative stress; Sulfur Metabolism - no subcategory,Stress Response; Sulfur Metabolism
Thioredoxin,- none -, , ,none,none
Arsenical-resistance protein ACR3,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
"Arsenate reductase (EC 1.20.4.4) thioredoxin-coupled, LMWP family",- none -, , ,none,none
"Transcriptional regulator, ArsR family",none, , ,RNA processing and modification,RNA Metabolism
"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",Thioredoxin-disulfide reductase, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
Diacylglycerol kinase (EC 2.7.1.107),Riboflavin synthesis cluster, , ,none,none
DNA translocase FtsK,- none -, , ,none,none
Outer membrane lipoprotein carrier protein LolA,Lipoprotein sorting system, , ,Gram-Negative cell wall components,Cell Wall and Capsule
Lipopolysaccharide export system permease protein LptF,Lipoprotein sorting system, , ,Gram-Negative cell wall components,Cell Wall and Capsule
"3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)","Riboflavin, FMN and FAD metabolism; <br>Riboflavin, FMN and FAD metabolism; <br>Riboflavin synthesis cluster; <br>Riboflavin synthesis cluster; <br>riboflavin to FAD", , ,"Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Uncharacterized UPF0721 integral membrane protein,- none -, , ,none,none
Putative oxidoreductase,- none -, , ,none,none
Potassium efflux system KefA protein / Small-conductance mechanosensitive channel,Potassium homeostasis, , ,Potassium metabolism - no subcategory,Potassium metabolism
Translation elongation factor LepA,Translation elongation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12),- none -, , ,none,none
Uncharacterized Nudix hydrolase NudL,- none -, , ,none,none
FIG00431159: hypothetical protein,- none -, , ,none,none
RNA polymerase sigma-70 factor,"CBSS-313593.3.peg.2729; <br>Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
NADH dehydrogenase (EC 1.6.99.3),Respiratory dehydrogenases 1; <br>Riboflavin synthesis cluster, , ,Electron donating reactions,Respiration
Cytosol nonspecific dipeptidase (EC 3.4.13.18),Dipeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Esterase/lipase/thioesterase family protein,- none -, , ,none,none
AhpC/Tsa family protein GSU0066,- none -, , ,none,none
