Function,Subsystem,NCBI GI,locus,System,Category
L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4),L-Arabinose utilization, , ,Monosaccharides,Carbohydrates
Ribulokinase (EC 2.7.1.16),L-Arabinose utilization, , ,Monosaccharides,Carbohydrates
alpha-L-arabinofuranosidase (EC 3.2.1.55),- none -, , ,none,none
Putative glycosyl hydrolase of unknown function (DUF1680),- none -, , ,none,none
"Arabinan endo-1,5-alpha-L-arabinosidase (EC 3.2.1.99)",L-Arabinose utilization, , ,Monosaccharides,Carbohydrates
"Hypothetical glycoside hydrolase, family 43, similar to arabinosidase",L-Arabinose utilization, , ,Monosaccharides,Carbohydrates
"Arabinan endo-1,5-alpha-L-arabinosidase (EC 3.2.1.99)",L-Arabinose utilization, , ,Monosaccharides,Carbohydrates
alpha-L-arabinofuranosidase (EC 3.2.1.55),- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Hypothetical Nudix-like regulator,- none -, , ,none,none
Transaldolase (EC 2.2.1.2),Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
Transketolase (EC 2.2.1.1),Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
"Transcriptional regulator of fucose utilization, GntR family",none, , ,RNA processing and modification,RNA Metabolism
Aldose 1-epimerase (EC 5.1.3.3),Lactose and Galactose Uptake and Utilization, , ,Di- and oligosaccharides,Carbohydrates
Galactokinase (EC 2.7.1.6),Lactose and Galactose Uptake and Utilization, , ,Di- and oligosaccharides,Carbohydrates
Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10),Lactose and Galactose Uptake and Utilization, , ,Di- and oligosaccharides,Carbohydrates
Predicted sodium-dependent galactose transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
FIG022199: FAD-binding protein,- none -, , ,none,none
Putative histidine ammonia-lyase protein,- none -, , ,none,none
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
"3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)",Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Acyl carrier protein,Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Lysophospholipid acyltransferase,- none -, , ,none,none
Dialkylrecorsinol condensing enzyme,- none -, , ,none,none
3-oxoacyl-[acyl-carrier-protein] synthase III (EC 2.3.1.41),- none -, , ,none,none
3-hydroxydecanoyl-[ACP] dehydratase (EC 4.2.1.59),- none -, , ,none,none
3-hydroxydecanoyl-[ACP] dehydratase (EC 4.2.1.59),- none -, , ,none,none
FIG00655207: hypothetical protein,- none -, , ,none,none
"Efflux ABC transporter, ATP-binding protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"Domain of unknown function / Efflux ABC transporter, permease protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
FIG002571: 4-hydroxybenzoyl-CoA thioesterase domain protein,- none -, , ,none,none
3-oxoacyl-[ACP] synthase (EC 2.3.1.41) FabV like,- none -, , ,none,none
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Acyl carrier protein,Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",- none -, , ,none,none
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Peptidoglycan N-acetylglucosamine deacetylase (EC 3.5.1.-),Polysaccharide deacetylases, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
FIG027190: Putative transmembrane protein,- none -, , ,none,none
"3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabZ form (EC 4.2.1.59)",Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
"Glycosyl transferase, group 2 family",- none -, , ,none,none
"membrane protein, inferred for ABFAE pathway",- none -, , ,none,none
Carotenoid cis-trans isomerase,- none -, , ,none,none
Coenzyme A ligase,- none -, , ,none,none
tRNA-dihydrouridine synthase DusB,- none -, , ,none,none
Na+-driven multidrug efflux pump,- none -, , ,none,none
Lipoprotein releasing system transmembrane protein LolC/LolE,Lipoprotein-releasing system, , ,ABC transporters,Membrane Transport
Ribosome-binding factor A,CBSS-138119.3.peg.2719; <br>NusA-TFII Cluster; <br>Translation initiation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Predicted signal-transduction protein containing cAMP-binding and CBS domains,CBSS-342610.3.peg.1536, , ,none,none
Murein hydrolase activator EnvC,- none -, , ,none,none
TPR domain protein,- none -, , ,none,none
Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24),Rhamnose containing glycans; <br>dTDP-rhamnose synthesis, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
Deoxyuridine 5&#39;-triphosphate nucleotidohydrolase (EC 3.6.1.23),Housecleaning nucleoside triphosphate pyrophosphatases; <br>Nudix proteins (nucleoside triphosphate hydrolases), , ,Detoxification,Nucleosides and Nucleotides
Polysaccharide biosynthesis protein,Polysaccharide biosynthesis, , ,Polysaccharides,Carbohydrates
Histone acetyltransferase HPA2 and related acetyltransferases,- none -, , ,none,none
ATP synthase gamma chain (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase alpha chain (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase delta chain (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase F0 sector subunit b (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase F0 sector subunit c (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase F0 sector subunit a (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase protein I,F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase protein I,F0F1-type ATP synthase, , ,ATP synthases,Respiration
Polymer-forming bactofilin,- none -, , ,none,none
TPR domain protein,- none -, , ,none,none
ATP-binding protein,- none -, , ,none,none
Flavodoxin reductases (ferredoxin-NADPH reductases) family 1,Anaerobic respiratory reductases, , ,Electron accepting reactions,Respiration
ADP-heptose:LPS heptosyltransferase,- none -, , ,none,none
Uracil phosphoribosyltransferase (EC 2.4.2.9),pyrimidine conversions, , ,Pyrimidines,Nucleosides and Nucleotides
Uncharacterized integral membrane protein,- none -, , ,none,none
Phosphoribosylamine--glycine ligase (EC 6.3.4.13),De Novo Purine Biosynthesis, , ,Purines,Nucleosides and Nucleotides
Coenzyme F390 synthetase,- none -, , ,none,none
Putative N-acetylgalactosaminyl-diphosphoundecaprenol glucuronosyltransferase,Teichuronic acid biosynthesis, , ,Gram-Positive cell wall components,Cell Wall and Capsule
UDP-glucuronate decarboxylase (EC 4.1.1.35),- none -, , ,none,none
Poly(glycerol-phosphate) alpha-glucosyltransferase (EC 2.4.1.52),- none -, , ,none,none
putative auxin-regulated protein,- none -, , ,none,none
Lipoprotein NlpD precursor,- none -, , ,none,none
Twin-arginine translocation protein TatA,Cluster-based Subsystem Grouping Hypotheticals - perhaps Proteosome Related; <br>Twin-arginine translocation system, , ,Protein translocation across cytoplasmic membrane,Membrane Transport
Transcription accessory protein (S1 RNA-binding domain),Transcription factors bacterial, , ,Transcription,RNA Metabolism
Prokaryotic ATPase,- none -, , ,none,none
Ribose-5-phosphate isomerase B (EC 5.3.1.6),- none -, , ,none,none
3&#39;-to-5&#39; exoribonuclease RNase R,"RNA processing and degradation, bacterial", , ,RNA processing and modification,RNA Metabolism
Dihydroneopterin aldolase (EC 4.1.2.25),Folate Biosynthesis; <br>Folate biosynthesis cluster, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Glutaminyl-tRNA synthetase (EC 6.1.1.18),"tRNA aminoacylation, Glu and Gln", , ,Protein biosynthesis,Protein Metabolism
Protein QmcA (possibly involved in integral membrane quality control),- none -, , ,none,none
Glutamyl-tRNA synthetase (EC 6.1.1.17),"Heme and Siroheme Biosynthesis; <br>tRNA aminoacylation, Glu and Gln", , ,Protein biosynthesis; Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Protein Metabolism"
"liver stage antigen, putative",- none -, , ,none,none
"Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly",CBSS-56780.10.peg.1536; <br>Glycyl-tRNA synthetase containing cluster, , ,none,none
tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmG,RNA methylation, , ,RNA processing and modification,RNA Metabolism
SAM-dependent methyltransferase BT3209,- none -, , ,none,none
Outer membrane protein H precursor,Periplasmic Stress Response, , ,Periplasmic Stress,Stress Response
Related to 5&#39; to 3&#39; DNA helicase,DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
Rossmann fold nucleotide-binding protein Smf possibly involved in DNA uptake,CBSS-272943.3.peg.1367, , ,none,none
Tryptophanyl-tRNA synthetase (EC 6.1.1.2),"tRNA aminoacylation, Trp", , ,Protein biosynthesis,Protein Metabolism
Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51),- none -, , ,none,none
RecA protein,"DNA repair, bacterial; <br>DNA repair, bacterial RecFOR pathway; <br>DNA repair system including RecA, MutS and a hypothetical protein; <br>RecA and RecX", , ,DNA repair,DNA Metabolism
Acyl-CoA hydrolase (EC 3.1.2.20),- none -, , ,none,none
DNA polymerase III delta prime subunit (EC 2.7.7.7),DNA polymerase, , ,DNA replication,DNA Metabolism
plectin 1 isoform 8,- none -, , ,none,none
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
intradiol ring-cleavage dioxygenase,- none -, , ,none,none
Phosphoglycerate kinase (EC 2.7.2.3),- none -, , ,none,none
Membrane-bound lytic murein transglycosylase D,- none -, , ,none,none
N-acetyltransferase ElaA,- none -, , ,none,none
Peptidoglycan-associated lipoprotein,- none -, , ,none,none
Carboxy-terminal processing protease,Protein degradation, , ,Protein degradation,Protein Metabolism
Ribonuclease P protein component (EC 3.1.26.5),tRNA processing, , ,RNA processing and modification,RNA Metabolism
Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51),- none -, , ,none,none
"Probable acyl-ACP desaturase, Stearoyl-ACP desaturase (EC 1.14.19.2)",- none -, , ,none,none
HD domain protein,- none -, , ,none,none
Ferrous iron transporter FeoB,none, , ,Membrane Transport - no subcategory,Membrane Transport
Ferrous iron transporter-associated protein FeoA,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, thiol-disulfide reductase involved in Cu(I) insertion into CoxII Cu(A) center",Cytochrome, , ,Respiration - no subcategory,Respiration
"Peptidase, M13 family",Protein degradation, , ,Protein degradation,Protein Metabolism
Cytochrome c552,Cytochrome; Soluble cytochromes and functionally related electron carriers, , ,Respiration - no subcategory,Respiration
Porphobilinogen synthase (EC 4.2.1.24),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Fructose-bisphosphate aldolase class I (EC 4.1.2.13),- none -, , ,none,none
Transposase,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Ribosomal-protein-L7p-serine acetyltransferase,- none -, , ,none,none
Uroporphyrinogen III decarboxylase (EC 4.1.1.37),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Uroporphyrinogen-III synthase in Bacteroidetes, divergent, putative (EC 4.2.1.75)",- none -, , ,none,none
Porphobilinogen deaminase (EC 2.5.1.61),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Glutamyl-tRNA reductase (EC 1.2.1.70),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Protoporphyrinogen IX oxidase, novel form, HemJ (EC 1.3.-.-)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Nitrogen regulation protein NtrY (EC 2.7.3.-),- none -, , ,none,none
Enoyl-CoA hydratase (EC 4.2.1.17),Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Fatty acid metabolism cluster; <br>Isoleucine degradation; <br>Valine degradation, , ,Branched-chain amino acids; Fatty acids; Fermentation,"Amino Acids and Derivatives; Carbohydrates; Fatty Acids, Lipids, and Isoprenoids"
Mn-dependent transcriptional regulator MntR,none, , ,RNA processing and modification,RNA Metabolism
Manganese transport protein MntH,none, , ,Membrane Transport - no subcategory,Membrane Transport
Zinc uptake regulation protein Zur,- none -, , ,none,none
Thioredoxin reductase (EC 1.8.1.9),Thioredoxin-disulfide reductase; <br>pyrimidine conversions, , ,Pyrimidines; Sulfur Metabolism - no subcategory,Nucleosides and Nucleotides; Sulfur Metabolism
TonB-dependent receptor; Outer membrane receptor for ferrienterochelin and colicins,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Lycopene beta-cyclase (EC 5.5.1.19),- none -, , ,none,none
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, inner membrane transporter",none, , ,Membrane Transport - no subcategory,Membrane Transport
Probable Co/Zn/Cd efflux system membrane fusion protein,Cobalt-zinc-cadmium resistance, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Sulfate transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Rhodanese domain protein, Enterobacterial subgroup, YceA homolog",Single-Rhodanese-domain proteins, , ,Plant-Prokaryote DOE project,Miscellaneous
Transposase,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"U32 family peptidase BT3072, annotated as collagenase",Protein degradation, , ,Protein degradation,Protein Metabolism
Stage 0 sporulation protein YaaT,- none -, , ,none,none
GldH,- none -, , ,none,none
Monofunctional biosynthetic peptidoglycan transglycosylase,- none -, , ,none,none
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5),Catechol branch of beta-ketoadipate pathway; <br>Leucine Degradation and HMG-CoA Metabolism, , ,Branched-chain amino acids; Metabolism of central aromatic intermediates,Amino Acids and Derivatives; Metabolism of Aromatic Compounds
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5),Catechol branch of beta-ketoadipate pathway; <br>Leucine Degradation and HMG-CoA Metabolism, , ,Branched-chain amino acids; Metabolism of central aromatic intermediates,Amino Acids and Derivatives; Metabolism of Aromatic Compounds
